"metabolites";"genes";"value"
"gamma.glutamylalanine";"lapA";-0.0868359424977058
"bilirubin..E.E..";"lapA";-0.30733284276351
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"lapA";-0.175943247676438
"hydroxymethylpyrimidine";"lapA";0.0557357457882659
"N6.methyllysine";"lapA";-0.0155500983547199
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"lapA";0.166521078269383
"N2.N5.diacetylornithine";"lapA";-0.293442001472223
"glutamyl.meso.diaminopimelate";"lapA";-0.0917281082722244
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"lapA";-0.0581818286755252
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"lapA";0.0323232381530696
"X2.acetamidobutanoate";"lapA";0.0414403590071414
"gamma.glutamyl.alpha.lysine";"lapA";-0.183630936750682
"N.palmitoyl.sphingadienine..d18.2.16.0..";"lapA";-0.199355755311634
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"lapA";-0.148337455091654
"linolenoylcarnitine..C18.3..";"lapA";-0.310477806475701
"eicosenoylcarnitine..C20.1..";"lapA";-0.239890843157646
"X5.dodecenoylcarnitine..C12.1.";"lapA";-0.208091765623275
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"lapA";-0.285667537190642
"X3.indoleglyoxylic.acid";"lapA";-0.00401856474335459
"val.val.ala";"lapA";-0.024635549078826
"biopterin";"lapA";-0.0739981572759657
"N..1..acetylspermidine";"lppL";-0.37565284121023
"glucosamine.6.phosphate";"lppL";0.341623045909135
"glucose.6.phosphate";"lppL";0.315848353844779
"dihydroxyacetone.phosphate..DHAP.";"lppL";0.33331902607373
"behenate..22.0..";"lppL";0.268635462028246
"phosphate";"lppL";0.222770870950253
"uracil";"lppL";0.412781319701939
"ribose";"lppL";0.452912836895183
"glucose.1.phosphate";"lppL";0.393972160326491
"N.palmitoyl.sphingosine..d18.1.16.0.";"lppL";0.374014820100302
"N.stearoyl.sphingosine..d18.1.18.0..";"lppL";0.290202739975635
"palmitoylcarnitine..C16.";"lppL";-0.326127617843143
"X1.methyl.4.imidazoleacetate";"lppL";0.368542017450752
"delta.tocopherol";"lppL";0.25962634592364
"gamma.glutamyl.epsilon.lysine";"lppL";0.358454559187487
"N.acetylcitrulline";"lppL";-0.154258772776371
"glycerophosphoethanolamine";"lppL";0.206663663369291
"gamma.glutamylalanine";"lppL";0.377290862320158
"bilirubin..E.E..";"lppL";0.3344293099437
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"lppL";0.241608113714428
"hydroxymethylpyrimidine";"lppL";-0.432983580057721
"N6.methyllysine";"lppL";-0.428342520246258
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"lppL";-0.444347172908928
"N2.N5.diacetylornithine";"lppL";0.420185397011636
"glutamyl.meso.diaminopimelate";"lppL";0.336886341608593
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"lppL";0.337159345126914
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"lppL";0.467928030402859
"X2.acetamidobutanoate";"lppL";-0.359137589978621
"gamma.glutamyl.alpha.lysine";"lppL";0.353812559744519
"N.palmitoyl.sphingadienine..d18.2.16.0..";"lppL";0.240243096122821
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"lppL";0.431345558947793
"linolenoylcarnitine..C18.3..";"lppL";0.386299978424764
"eicosenoylcarnitine..C20.1..";"lppL";0.371830791953731
"X5.dodecenoylcarnitine..C12.1.";"lppL";0.331972278278808
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"lppL";0.34425743660327
"X3.indoleglyoxylic.acid";"lppL";-0.374014820100302
"val.val.ala";"lppL";0.359272630110947
"biopterin";"lppL";-0.20926421408968
"N..1..acetylspermidine";"mdn1";0.0443590942249333
"glucosamine.6.phosphate";"mdn1";0.293555983089041
"glucose.6.phosphate";"mdn1";0.229931701492739
"dihydroxyacetone.phosphate..DHAP.";"mdn1";0.150936270989945
"behenate..22.0..";"mdn1";-0.18630819574472
"phosphate";"mdn1";0.150820920364773
"uracil";"mdn1";0.221795471124667
"ribose";"mdn1";0.23953910881464
"glucose.1.phosphate";"mdn1";0.257479521100494
"N.palmitoyl.sphingosine..d18.1.16.0.";"mdn1";-0.0621027319149066
"N.stearoyl.sphingosine..d18.1.18.0..";"mdn1";0.00887181884498666
"palmitoylcarnitine..C16.";"mdn1";-0.239557410309018
"X1.methyl.4.imidazoleacetate";"mdn1";0.104308755712542
"delta.tocopherol";"mdn1";-0.204051833434693
"gamma.glutamyl.epsilon.lysine";"mdn1";-0.0266358125276373
"N.acetylcitrulline";"mdn1";-0.133087450171677
"glycerophosphoethanolamine";"mdn1";0.150820920364773
"gamma.glutamylalanine";"mdn1";-0.150820920364773
"bilirubin..E.E..";"mdn1";0.150820920364773
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"mdn1";0.18630819574472
"hydroxymethylpyrimidine";"mdn1";0.168564558054747
"N6.methyllysine";"mdn1";0.18630819574472
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"mdn1";0.0798524701030059
"N2.N5.diacetylornithine";"mdn1";0.0622694509582814
"glutamyl.meso.diaminopimelate";"mdn1";0.0443590942249333
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"mdn1";0.257282746504613
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"mdn1";0.02661545653496
"X2.acetamidobutanoate";"mdn1";-0.0976646459346703
"gamma.glutamyl.alpha.lysine";"mdn1";-0.0975900072948533
"N.palmitoyl.sphingadienine..d18.2.16.0..";"mdn1";0.275026384194587
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"mdn1";-0.00887181884498666
"linolenoylcarnitine..C18.3..";"mdn1";0.02661545653496
"eicosenoylcarnitine..C20.1..";"mdn1";0.00887181884498666
"X5.dodecenoylcarnitine..C12.1.";"mdn1";-0.0621027319149066
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"mdn1";-0.115333644984827
"X3.indoleglyoxylic.acid";"mdn1";0.07984636960488
"val.val.ala";"mdn1";0.0621027319149066
"biopterin";"mdn1";-0.176274306331442
"N..1..acetylspermidine";"PAPPA2";-0.348045604891308
"glucosamine.6.phosphate";"PAPPA2";0.328433411984911
"glucose.6.phosphate";"PAPPA2";0.34150109795077
"dihydroxyacetone.phosphate..DHAP.";"PAPPA2";0.353283240616673
"behenate..22.0..";"PAPPA2";0.124501594613215
"phosphate";"PAPPA2";0.271668068046293
"uracil";"PAPPA2";0.355497071900578
"ribose";"PAPPA2";0.42628600848864
"glucose.1.phosphate";"PAPPA2";0.389947640258509
"N.palmitoyl.sphingosine..d18.1.16.0.";"PAPPA2";0.400205873956196
"N.stearoyl.sphingosine..d18.1.18.0..";"PAPPA2";0.337489359961509
"palmitoylcarnitine..C16.";"PAPPA2";-0.324474081578136
"X1.methyl.4.imidazoleacetate";"PAPPA2";0.379971866559711
"delta.tocopherol";"PAPPA2";0.115187260851628
"gamma.glutamyl.epsilon.lysine";"PAPPA2";0.262554387265689
"N.acetylcitrulline";"PAPPA2";-0.119543082686682
"glycerophosphoethanolamine";"PAPPA2";0.248071755850272
"gamma.glutamylalanine";"PAPPA2";0.371020961503223
"bilirubin..E.E..";"PAPPA2";0.275393801550928
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"PAPPA2";0.233789777415838
"hydroxymethylpyrimidine";"PAPPA2";-0.313893047765488
"N6.methyllysine";"PAPPA2";-0.434358431082016
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"PAPPA2";-0.403962469026943
"N2.N5.diacetylornithine";"PAPPA2";0.409996970221922
"glutamyl.meso.diaminopimelate";"PAPPA2";0.346182738138991
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"PAPPA2";0.235652644168156
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"PAPPA2";0.431253653161487
"X2.acetamidobutanoate";"PAPPA2";-0.394297653775337
"gamma.glutamyl.alpha.lysine";"PAPPA2";0.257386089611859
"N.palmitoyl.sphingadienine..d18.2.16.0..";"PAPPA2";0.271047112462187
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"PAPPA2";0.335005537625086
"linolenoylcarnitine..C18.3..";"PAPPA2";0.337489359961509
"eicosenoylcarnitine..C20.1..";"PAPPA2";0.312651136597277
"X5.dodecenoylcarnitine..C12.1.";"PAPPA2";0.266700423373447
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"PAPPA2";0.225096399238357
"X3.indoleglyoxylic.acid";"PAPPA2";-0.290917691153573
"val.val.ala";"PAPPA2";0.339352226713827
"biopterin";"PAPPA2";-0.221105935534933
"N..1..acetylspermidine";"RPGR";-0.50830344916594
"glucosamine.6.phosphate";"RPGR";0.692521796950887
"glucose.6.phosphate";"RPGR";0.653875128257945
"dihydroxyacetone.phosphate..DHAP.";"RPGR";0.352313048931004
"behenate..22.0..";"RPGR";0.395428831521135
"phosphate";"RPGR";0.480360547077975
"uracil";"RPGR";0.327042255358484
"ribose";"RPGR";0.37373631542653
"glucose.1.phosphate";"RPGR";0.661759810446381
"N.palmitoyl.sphingosine..d18.1.16.0.";"RPGR";0.53109897455349
"N.stearoyl.sphingosine..d18.1.18.0..";"RPGR";0.535511011725274
"palmitoylcarnitine..C16.";"RPGR";-0.184400474467893
"X1.methyl.4.imidazoleacetate";"RPGR";0.430905430204405
"delta.tocopherol";"RPGR";0.440284542767604
"gamma.glutamyl.epsilon.lysine";"RPGR";0.559837393157725
"N.acetylcitrulline";"RPGR";-0.508158436120893
"glycerophosphoethanolamine";"RPGR";0.437710854417397
"gamma.glutamylalanine";"RPGR";0.496538016707849
"bilirubin..E.E..";"RPGR";0.495802677179219
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"RPGR";0.484037244721128
"hydroxymethylpyrimidine";"RPGR";-0.342116715695412
"N6.methyllysine";"RPGR";-0.352043799331926
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"RPGR";-0.28956206110362
"N2.N5.diacetylornithine";"RPGR";0.405338150517701
"glutamyl.meso.diaminopimelate";"RPGR";0.471536472734407
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"RPGR";0.286230911519482
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"RPGR";0.49727335623648
"X2.acetamidobutanoate";"RPGR";-0.290313311338446
"gamma.glutamyl.alpha.lysine";"RPGR";0.490287630714489
"N.palmitoyl.sphingadienine..d18.2.16.0..";"RPGR";0.511612477044778
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"RPGR";0.529260625731914
"linolenoylcarnitine..C18.3..";"RPGR";0.624119424925268
"eicosenoylcarnitine..C20.1..";"RPGR";0.582940411321951
"X5.dodecenoylcarnitine..C12.1.";"RPGR";0.532937323375067
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"RPGR";0.476316179670506
"X3.indoleglyoxylic.acid";"RPGR";-0.426680761487937
"val.val.ala";"RPGR";0.386237087413251
"biopterin";"RPGR";-0.334695166260589
"N..1..acetylspermidine";"TRA1";-0.115333644984827
"glucosamine.6.phosphate";"TRA1";0.222390896279576
"glucose.6.phosphate";"TRA1";0.21153716537332
"dihydroxyacetone.phosphate..DHAP.";"TRA1";0.292993937804011
"behenate..22.0..";"TRA1";0.275026384194587
"phosphate";"TRA1";0.07984636960488
"uracil";"TRA1";0.257282746504613
"ribose";"TRA1";0.275026384194587
"glucose.1.phosphate";"TRA1";0.292993937804011
"N.palmitoyl.sphingosine..d18.1.16.0.";"TRA1";0.115333644984827
"N.stearoyl.sphingosine..d18.1.18.0..";"TRA1";0.0621027319149066
"palmitoylcarnitine..C16.";"TRA1";-0.168577436884124
"X1.methyl.4.imidazoleacetate";"TRA1";0.0284478424670568
"delta.tocopherol";"TRA1";0.275026384194587
"gamma.glutamyl.epsilon.lysine";"TRA1";0.257479521100494
"N.acetylcitrulline";"TRA1";-0.204067423596571
"glycerophosphoethanolamine";"TRA1";0.23953910881464
"gamma.glutamylalanine";"TRA1";0.18630819574472
"bilirubin..E.E..";"TRA1";0.0621027319149066
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"TRA1";0.257282746504613
"hydroxymethylpyrimidine";"TRA1";-0.275026384194587
"N6.methyllysine";"TRA1";-0.23953910881464
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"TRA1";-0.283919893699577
"N2.N5.diacetylornithine";"TRA1";0.0800607226606475
"glutamyl.meso.diaminopimelate";"TRA1";0.07984636960488
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"TRA1";0.29277002188456
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"TRA1";0.257282746504613
"X2.acetamidobutanoate";"TRA1";-0.0443930208793956
"gamma.glutamyl.alpha.lysine";"TRA1";0.29277002188456
"N.palmitoyl.sphingadienine..d18.2.16.0..";"TRA1";0.115333644984827
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"TRA1";0.29277002188456
"linolenoylcarnitine..C18.3..";"TRA1";0.257282746504613
"eicosenoylcarnitine..C20.1..";"TRA1";0.29277002188456
"X5.dodecenoylcarnitine..C12.1.";"TRA1";0.257282746504613
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"TRA1";0.29277002188456
"X3.indoleglyoxylic.acid";"TRA1";-0.29277002188456
"val.val.ala";"TRA1";0.204051833434693
"biopterin";"TRA1";-0.176274306331442
"N..1..acetylspermidine";"VPS13";-0.549237489916759
"glucosamine.6.phosphate";"VPS13";0.720340532680535
"glucose.6.phosphate";"VPS13";0.719625623079285
"dihydroxyacetone.phosphate..DHAP.";"VPS13";0.521495475918084
"behenate..22.0..";"VPS13";0.4495868060922
"phosphate";"VPS13";0.608829260974636
"uracil";"VPS13";0.376752419243684
"ribose";"VPS13";0.499577680701863
"glucose.1.phosphate";"VPS13";0.688148731564079
"N.palmitoyl.sphingosine..d18.1.16.0.";"VPS13";0.666600172361299
"N.stearoyl.sphingosine..d18.1.18.0..";"VPS13";0.617768026633317
"palmitoylcarnitine..C16.";"VPS13";-0.202213638391363
"X1.methyl.4.imidazoleacetate";"VPS13";0.603151215761138
"delta.tocopherol";"VPS13";0.458028973658732
"gamma.glutamyl.epsilon.lysine";"VPS13";0.404125861976546
"N.acetylcitrulline";"VPS13";-0.585699429086075
"glycerophosphoethanolamine";"VPS13";0.528876968138652
"gamma.glutamylalanine";"VPS13";0.466636673922648
"bilirubin..E.E..";"VPS13";0.712949327628536
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"VPS13";0.536988070310418
"hydroxymethylpyrimidine";"VPS13";-0.373276232598641
"N6.methyllysine";"VPS13";-0.301600574631807
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"VPS13";-0.431080077258378
"N2.N5.diacetylornithine";"VPS13";0.646480731518591
"glutamyl.meso.diaminopimelate";"VPS13";0.646405183280574
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"VPS13";0.159904585671968
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"VPS13";0.500405344188777
"X2.acetamidobutanoate";"VPS13";-0.434855662098148
"gamma.glutamyl.alpha.lysine";"VPS13";0.559334984457122
"N.palmitoyl.sphingadienine..d18.2.16.0..";"VPS13";0.626706792291999
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"VPS13";0.489149120766734
"linolenoylcarnitine..C18.3..";"VPS13";0.52324885642763
"eicosenoylcarnitine..C20.1..";"VPS13";0.512654763795119
"X5.dodecenoylcarnitine..C12.1.";"VPS13";0.609656924461551
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"VPS13";0.518945006295672
"X3.indoleglyoxylic.acid";"VPS13";-0.289682220420232
"val.val.ala";"VPS13";0.544933639784802
"biopterin";"VPS13";-0.509271307374278
"N..1..acetylspermidine";"yeeJ";0.269942718629689
"glucosamine.6.phosphate";"yeeJ";-0.331808448231874
"glucose.6.phosphate";"yeeJ";-0.313354124833891
"dihydroxyacetone.phosphate..DHAP.";"yeeJ";-0.147401783303883
"behenate..22.0..";"yeeJ";-0.140300325604945
"phosphate";"yeeJ";-0.11758669879468
"uracil";"yeeJ";-0.150084657153982
"ribose";"yeeJ";-0.398886230829502
"glucose.1.phosphate";"yeeJ";-0.216993609822205
"N.palmitoyl.sphingosine..d18.1.16.0.";"yeeJ";-0.0847393000229121
"N.stearoyl.sphingosine..d18.1.18.0..";"yeeJ";-0.0857876212603089
"palmitoylcarnitine..C16.";"yeeJ";-0.119168284763609
"X1.methyl.4.imidazoleacetate";"yeeJ";-0.129790633606256
"delta.tocopherol";"yeeJ";-0.0878842637351026
"gamma.glutamyl.epsilon.lysine";"yeeJ";-0.398666744878829
"N.acetylcitrulline";"yeeJ";0.234667164864409
"glycerophosphoethanolamine";"yeeJ";-0.0973191548716743
"gamma.glutamylalanine";"yeeJ";-0.0634234348625095
"bilirubin..E.E..";"yeeJ";-0.310827246888166
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"yeeJ";-0.305935081113648
"hydroxymethylpyrimidine";"yeeJ";0.146590253029326
"N6.methyllysine";"yeeJ";-0.0749549684738748
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"yeeJ";0.272234879269359
"N2.N5.diacetylornithine";"yeeJ";-0.20497142789403
"glutamyl.meso.diaminopimelate";"yeeJ";-0.0864865020852402
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"yeeJ";-0.0843898596104465
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"yeeJ";-0.0613267923877158
"X2.acetamidobutanoate";"yeeJ";0.0353204747655805
"gamma.glutamyl.alpha.lysine";"yeeJ";-0.251422376769011
"N.palmitoyl.sphingadienine..d18.2.16.0..";"yeeJ";-0.189221983350132
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"yeeJ";-0.0917281082722244
"linolenoylcarnitine..C18.3..";"yeeJ";-0.26749663574243
"eicosenoylcarnitine..C20.1..";"yeeJ";-0.189920864175063
"X5.dodecenoylcarnitine..C12.1.";"yeeJ";-0.272039361104483
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"yeeJ";-0.326901505861585
"X3.indoleglyoxylic.acid";"yeeJ";-0.0634234348625095
"val.val.ala";"yeeJ";0.00471744556828583
"biopterin";"yeeJ";-0.0524382003412399
"N..1..acetylspermidine";"Z012_01725";-0.260465998798981
"glucosamine.6.phosphate";"Z012_01725";0.397856310823332
"glucose.6.phosphate";"Z012_01725";0.452338460843485
"dihydroxyacetone.phosphate..DHAP.";"Z012_01725";0.396404371926408
"behenate..22.0..";"Z012_01725";0.554036237515925
"phosphate";"Z012_01725";0.35495101689817
"uracil";"Z012_01725";0.351962439683354
"ribose";"Z012_01725";0.285983850402411
"glucose.1.phosphate";"Z012_01725";0.34901069774368
"N.palmitoyl.sphingosine..d18.1.16.0.";"Z012_01725";0.204602593937416
"N.stearoyl.sphingosine..d18.1.18.0..";"Z012_01725";0.276788228202977
"palmitoylcarnitine..C16.";"Z012_01725";-0.157372107662404
"X1.methyl.4.imidazoleacetate";"Z012_01725";0.176425349838949
"delta.tocopherol";"Z012_01725";0.518862982603089
"gamma.glutamyl.epsilon.lysine";"Z012_01725";0.502464972888726
"N.acetylcitrulline";"Z012_01725";-0.0749500468925401
"glycerophosphoethanolamine";"Z012_01725";0.338858678049159
"gamma.glutamylalanine";"Z012_01725";0.366215654092477
"bilirubin..E.E..";"Z012_01725";0.217936246126596
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"Z012_01725";0.406906282324974
"hydroxymethylpyrimidine";"Z012_01725";-0.168509776804636
"N6.methyllysine";"Z012_01725";-0.248741580494702
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"Z012_01725";-0.341183649044569
"N2.N5.diacetylornithine";"Z012_01725";0.18993835464567
"glutamyl.meso.diaminopimelate";"Z012_01725";0.259086655469066
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"Z012_01725";0.288512646507256
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"Z012_01725";0.470815856611044
"X2.acetamidobutanoate";"Z012_01725";-0.123545645806431
"gamma.glutamyl.alpha.lysine";"Z012_01725";0.505299439858923
"N.palmitoyl.sphingadienine..d18.2.16.0..";"Z012_01725";0.226212306106087
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"Z012_01725";0.405756829550045
"linolenoylcarnitine..C18.3..";"Z012_01725";0.434952930033249
"eicosenoylcarnitine..C20.1..";"Z012_01725";0.391503615140922
"X5.dodecenoylcarnitine..C12.1.";"Z012_01725";0.472195199940959
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"Z012_01725";0.56323185971536
"X3.indoleglyoxylic.acid";"Z012_01725";-0.190119488973307
"val.val.ala";"Z012_01725";0.26552359100867
"biopterin";"Z012_01725";-0.144964342111408
